40872.26316,39973.47368,46863.26316,24384.47368,31718.68421,21372.89474,21045.94737,21005.47368,29660.47368,45699.68421
40909.26316,40114.47368,47474.26316,24449.47368,32166.68421,21729.89474,21375.94737,21186.47368,30106.47368,46394.68421
40870.26316,40676.47368,47923.26316,24752.47368,32686.68421,21914.89474,21595.94737,21193.47368,30214.47368,46798.68421
41254.26316,41272.47368,47992.26316,25009.47368,33435.68421,21970.89474,21718.94737,21504.47368,30608.47368,46982.68421
41321.26316,42126.47368,48379.26316,25209.47368,33967.68421,22136.89474,22063.94737,21564.47368,30757.47368,47276.68421
40848.26316,42467.47368,48862.26316,25347.47368,34273.68421,22316.89474,22177.94737,21646.47368,30787.47368,47588.68421
41244.26316,42814.47368,49037.26316,25427.47368,34711.68421,22617.89474,22304.94737,21760.47368,31151.47368,47910.68421
42240.26316,43100.47368,48838.26316,25492.47368,35389.68421,22521.89474,22501.94737,21956.47368,31177.47368,47887.68421
42553.26316,43425.47368,49080.26316,25590.47368,35773.68421,22518.89474,22520.94737,21888.47368,31308.47368,48121.68421
42429.26316,43899.47368,49338.26316,25756.47368,36178.68421,22679.89474,22656.94737,21965.47368,31170.47368,48191.68421
42569.26316,43879.47368,49570.26316,25962.47368,36497.68421,22664.89474,22873.94737,22094.47368,31835.47368,48658.68421
42843.26316,43906.47368,49795.26316,26090.47368,36659.68421,22861.89474,23084.94737,22225.47368,32008.47368,48985.68421
43184.26316,44514.47368,49726.26316,26073.47368,37180.68421,22926.89474,23010.94737,22294.47368,31071.47368,48729.68421
43414.26316,44767.47368,49792.26316,25984.47368,37309.68421,22819.89474,23029.94737,22331.47368,31871.47368,48921.68421
43274.26316,44789.47368,50221.26316,26204.47368,37506.68421,23083.89474,23257.94737,22143.47368,32012.47368,49215.68421
43947.26316,45387.47368,49812.26316,26229.47368,38202.68421,22929.89474,23128.94737,22328.47368,31754.47368,48860.68421
43802.26316,45872.47368,49822.26316,26372.47368,38259.68421,22946.89474,23241.94737,22399.47368,31247.47368,48614.68421
43269.26316,45571.47368,50440.26316,26477.47368,38206.68421,23193.89474,23442.94737,22605.47368,32240.47368,49436.68421
43672.26316,45614.47368,50361.26316,26606.47368,38506.68421,23124.89474,23442.94737,22640.47368,32153.47368,49416.68421
44094.26316,45507.47368,50515.26316,26502.47368,38751.68421,23257.89474,23485.94737,22664.47368,32336.47368,49710.68421
44296.26316,45720.47368,50449.26316,26615.47368,38844.68421,23223.89474,23647.94737,22675.47368,32459.47368,49878.68421
